usage_id,customer_id,date,active_users,key_actions,logins,features_used
USG-b59240db,CUST-4f04f096,2026-01-01,15,150,150,5
USG-b3728e58,CUST-4f04f096,2026-02-01,14,140,140,10
USG-3170f6cf,CUST-4f04f096,2026-03-01,1,4,2,1
USG-767ea12b,CUST-4f04f096,2026-04-01,1,15,3,4
USG-71af2c14,CUST-e631336b,2025-02-01,46,464,464,6
USG-e1da0d63,CUST-e631336b,2025-03-01,49,1980,495,2
USG-42fb5db9,CUST-e631336b,2025-04-01,49,2450,490,5
USG-3f8f921f,CUST-e631336b,2025-05-01,40,401,401,6
USG-d34bb634,CUST-e631336b,2025-06-01,56,1120,560,6
USG-4237920b,CUST-e631336b,2025-07-01,41,416,416,10
USG-5a11cacf,CUST-e631336b,2025-08-01,44,2210,442,8
USG-f576b595,CUST-e631336b,2025-09-01,46,2330,466,4
USG-796c0ac8,CUST-e631336b,2025-10-01,44,896,448,8
USG-10d0fd6a,CUST-e631336b,2025-11-01,41,2065,413,6
USG-409e412a,CUST-e631336b,2025-12-01,45,918,459,9
USG-291d4e68,CUST-e631336b,2026-01-01,50,509,509,7
USG-28363c38,CUST-e631336b,2026-02-01,55,554,554,3
USG-62d1e5ca,CUST-e631336b,2026-03-01,1,8,4,2
USG-0644189c,CUST-e631336b,2026-04-01,1,3,1,2
USG-9ab03a90,CUST-c1633413,2024-05-01,6,65,65,4
USG-c021c8bb,CUST-c1633413,2024-06-01,6,65,65,2
USG-3f407d91,CUST-c1633413,2024-07-01,5,150,50,4
USG-d55bbd1d,CUST-c1633413,2024-08-01,5,58,58,3
USG-5f13954e,CUST-c1633413,2024-09-01,7,284,71,10
USG-3a5e4439,CUST-c1633413,2024-10-01,5,280,56,5
USG-138b6f8d,CUST-c1633413,2024-11-01,6,67,67,3
USG-dff7d6df,CUST-c1633413,2024-12-01,5,108,54,3
USG-7576015a,CUST-c1633413,2025-01-01,5,110,55,1
USG-4e1d8476,CUST-c1633413,2025-02-01,6,126,63,9
USG-24a97cb7,CUST-c1633413,2025-03-01,6,272,68,1
USG-fd58a352,CUST-c1633413,2025-04-01,7,360,72,5
USG-52de1f70,CUST-c1633413,2025-05-01,5,54,54,4
USG-0e26efd9,CUST-c1633413,2025-06-01,6,305,61,6
USG-a3f64173,CUST-c1633413,2025-07-01,6,252,63,9
USG-29a2ac59,CUST-c1633413,2025-08-01,5,270,54,3
USG-80cc4c1b,CUST-c1633413,2025-09-01,5,52,52,7
USG-89c912c7,CUST-c1633413,2025-10-01,6,345,69,3
USG-2cc4751f,CUST-c1633413,2025-11-01,5,53,53,9
USG-ec84b1f4,CUST-c1633413,2025-12-01,4,245,49,4
USG-5b1da34f,CUST-c1633413,2026-01-01,6,180,60,2
USG-5fb0668b,CUST-c1633413,2026-02-01,6,65,65,8
USG-93e1fb51,CUST-c1633413,2026-03-01,1,12,4,5
USG-d67c86d8,CUST-c1633413,2026-04-01,1,25,5,9
USG-be1df3e4,CUST-e1e4dc22,2025-02-01,32,658,329,9
USG-06a4ad8d,CUST-e1e4dc22,2025-03-01,23,948,237,5
USG-f021fc39,CUST-e1e4dc22,2025-04-01,35,1412,353,4
USG-b9ac7cd9,CUST-e1e4dc22,2025-05-01,30,301,301,4
USG-6b4dd307,CUST-e1e4dc22,2025-06-01,33,1320,330,1
USG-eff24bb2,CUST-e1e4dc22,2025-07-01,31,1580,316,5
USG-3717ad59,CUST-e1e4dc22,2025-08-01,28,849,283,6
USG-0b8f4571,CUST-e1e4dc22,2025-09-01,27,273,273,8
USG-4f28d12d,CUST-e1e4dc22,2025-10-01,33,338,338,1
USG-e3bc47c8,CUST-e1e4dc22,2025-11-01,27,548,274,6
USG-8049e1ac,CUST-e1e4dc22,2025-12-01,27,1370,274,9
USG-cf06fe0e,CUST-e1e4dc22,2026-01-01,25,504,252,5
USG-57a3e26a,CUST-e1e4dc22,2026-02-01,30,302,302,2
USG-0dd6e53a,CUST-e1e4dc22,2026-03-01,32,329,329,9
USG-37a2f930,CUST-e1e4dc22,2026-04-01,33,1660,332,4
USG-54170175,CUST-95177416,2026-01-01,32,327,327,3
USG-542d29ce,CUST-95177416,2026-02-01,29,1495,299,5
USG-663e5e76,CUST-95177416,2026-03-01,27,1365,273,9
USG-65b7be61,CUST-95177416,2026-04-01,30,906,302,9
USG-70a30eee,CUST-c99c4a96,2026-01-01,28,564,282,8
USG-0b612ddd,CUST-c99c4a96,2026-02-01,21,639,213,7
USG-3cc58a09,CUST-c99c4a96,2026-03-01,1,2,2,6
USG-b8f8f3b4,CUST-c99c4a96,2026-04-01,1,2,1,1
USG-4732ec6b,CUST-06b6c51f,2026-03-01,26,1052,263,7
USG-1e3af3d0,CUST-06b6c51f,2026-04-01,23,920,230,1
USG-7454ac88,CUST-89b68766,2026-02-01,39,1572,393,4
USG-75cd02c3,CUST-89b68766,2026-03-01,1,1,1,2
USG-7164696e,CUST-89b68766,2026-04-01,1,4,4,7
USG-5b043cb1,CUST-f6982a15,2025-03-01,30,306,306,10
USG-9ad87049,CUST-f6982a15,2025-04-01,34,682,341,1
USG-0e6c5c8b,CUST-f6982a15,2025-05-01,37,1516,379,4
USG-339f46ab,CUST-f6982a15,2025-06-01,39,798,399,5
USG-0ae38959,CUST-f6982a15,2025-07-01,39,786,393,8
USG-ef8b0d77,CUST-f6982a15,2025-08-01,36,364,364,8
USG-1c2b2085,CUST-f6982a15,2025-09-01,29,588,294,8
USG-54438048,CUST-f6982a15,2025-10-01,37,752,376,1
USG-23f11ced,CUST-f6982a15,2025-11-01,35,1765,353,10
USG-f94f3ad0,CUST-f6982a15,2025-12-01,31,312,312,1
USG-aadf8002,CUST-f6982a15,2026-01-01,33,1002,334,9
USG-a688fddc,CUST-f6982a15,2026-02-01,31,1244,311,3
USG-4f1fd8c8,CUST-f6982a15,2026-03-01,41,1640,410,3
USG-799a601f,CUST-f6982a15,2026-04-01,41,1656,414,5
USG-97610a5f,CUST-80542518,2025-05-01,6,340,68,5
USG-569f42f6,CUST-80542518,2025-06-01,8,174,87,3
USG-b42a7b30,CUST-80542518,2025-07-01,7,210,70,1
USG-dff5aadc,CUST-80542518,2025-08-01,8,249,83,3
USG-531becd0,CUST-80542518,2025-09-01,7,385,77,1
USG-a6063385,CUST-80542518,2025-10-01,7,140,70,7
USG-9f40a33d,CUST-80542518,2025-11-01,8,336,84,10
USG-a4a6f18d,CUST-80542518,2025-12-01,7,158,79,1
USG-b08465fc,CUST-80542518,2026-01-01,8,168,84,1
USG-c8de6ee1,CUST-80542518,2026-02-01,7,312,78,9
USG-15edfc7e,CUST-80542518,2026-03-01,8,420,84,1
USG-042ddc26,CUST-80542518,2026-04-01,8,255,85,6
USG-dbf09369,CUST-9468999d,2024-08-01,1,85,17,2
USG-b28749f7,CUST-9468999d,2024-09-01,1,60,15,9
USG-f199607f,CUST-9468999d,2024-10-01,1,51,17,5
USG-05800b5b,CUST-9468999d,2024-11-01,1,39,13,8
USG-73402447,CUST-9468999d,2024-12-01,1,85,17,2
USG-5f1d6c4e,CUST-9468999d,2025-01-01,1,64,16,5
USG-8f5f65ce,CUST-9468999d,2025-02-01,1,26,13,1
USG-cd5c24ca,CUST-9468999d,2025-03-01,1,51,17,1
USG-ead19a5a,CUST-9468999d,2025-04-01,1,51,17,2
USG-91fce67d,CUST-9468999d,2025-05-01,1,51,17,6
USG-2f6117cd,CUST-9468999d,2025-06-01,1,42,14,1
USG-d91dcba5,CUST-9468999d,2025-07-01,1,30,15,1
USG-9118b1d6,CUST-9468999d,2025-08-01,1,48,12,8
USG-f1a9291b,CUST-9468999d,2025-09-01,1,80,16,10
USG-abb3e3a7,CUST-9468999d,2025-10-01,1,16,16,1
USG-b2a0f739,CUST-9468999d,2025-11-01,1,36,12,2
USG-57eb7e27,CUST-9468999d,2025-12-01,1,13,13,6
USG-f9c2b51c,CUST-9468999d,2026-01-01,1,80,16,1
USG-743c19b3,CUST-9468999d,2026-02-01,1,56,14,1
USG-00e2b4a2,CUST-9468999d,2026-03-01,1,4,4,5
USG-cd153388,CUST-9468999d,2026-04-01,1,8,2,6
USG-bbd93c58,CUST-7ba642be,2025-04-01,16,169,169,1
USG-9c7c10b5,CUST-7ba642be,2025-05-01,13,405,135,1
USG-0139c1f4,CUST-7ba642be,2025-06-01,13,540,135,5
USG-3b31eb39,CUST-7ba642be,2025-07-01,19,573,191,10
USG-8021224e,CUST-7ba642be,2025-08-01,16,825,165,4
USG-03662f00,CUST-7ba642be,2025-09-01,15,770,154,8
USG-fe7378d1,CUST-7ba642be,2025-10-01,15,471,157,7
USG-504f925b,CUST-7ba642be,2025-11-01,13,675,135,10
USG-3be3e1cd,CUST-7ba642be,2025-12-01,17,525,175,7
USG-e2b5615c,CUST-7ba642be,2026-01-01,16,486,162,8
USG-8f754382,CUST-7ba642be,2026-02-01,16,162,162,4
USG-bfd0ff30,CUST-7ba642be,2026-03-01,17,680,170,10
USG-798db77f,CUST-7ba642be,2026-04-01,15,156,156,2
USG-ead17232,CUST-fc177409,2024-10-01,22,227,227,7
USG-3e34ae41,CUST-fc177409,2024-11-01,25,759,253,1
USG-8129e5db,CUST-fc177409,2024-12-01,27,275,275,6
USG-143f2cc7,CUST-fc177409,2025-01-01,27,1380,276,1
USG-d3f44013,CUST-fc177409,2025-02-01,24,248,248,6
USG-586e6ed7,CUST-fc177409,2025-03-01,31,1264,316,2
USG-a037b19e,CUST-fc177409,2025-04-01,29,894,298,2
USG-0baf5477,CUST-fc177409,2025-05-01,28,849,283,8
USG-e2d12124,CUST-fc177409,2025-06-01,31,1268,317,7
USG-1c96954d,CUST-fc177409,2025-07-01,30,309,309,1
USG-acc1b785,CUST-fc177409,2025-08-01,28,578,289,3
USG-f4ff54fe,CUST-fc177409,2025-09-01,29,290,290,10
USG-d0233178,CUST-fc177409,2025-10-01,26,1056,264,1
USG-68557411,CUST-fc177409,2025-11-01,23,696,232,7
USG-da370493,CUST-fc177409,2025-12-01,22,1125,225,5
USG-d4dc202b,CUST-fc177409,2026-01-01,31,942,314,7
USG-766033fa,CUST-fc177409,2026-02-01,27,837,279,6
USG-f47f75ab,CUST-fc177409,2026-03-01,29,1485,297,10
USG-1687a808,CUST-fc177409,2026-04-01,31,624,312,5
USG-a116a297,CUST-7cfeaa19,2025-11-01,33,1655,331,4
USG-9a970271,CUST-7cfeaa19,2025-12-01,31,313,313,2
USG-b3c81d19,CUST-7cfeaa19,2026-01-01,41,820,410,8
USG-c4b37ead,CUST-7cfeaa19,2026-02-01,37,1134,378,5
USG-7b8e5047,CUST-7cfeaa19,2026-03-01,39,1985,397,3
USG-04a6fb3a,CUST-7cfeaa19,2026-04-01,39,1596,399,6
USG-9ef1b8fb,CUST-bb534b54,2025-01-01,25,762,254,5
USG-510c08f2,CUST-bb534b54,2025-02-01,36,1805,361,5
USG-43df4287,CUST-bb534b54,2025-03-01,24,245,245,10
USG-d180dcef,CUST-bb534b54,2025-04-01,32,1292,323,6
USG-8db8f24d,CUST-bb534b54,2025-05-01,34,1730,346,5
USG-e171297c,CUST-bb534b54,2025-06-01,35,704,352,10
USG-bcee0080,CUST-bb534b54,2025-07-01,26,786,262,9
USG-b91e1872,CUST-bb534b54,2025-08-01,33,1665,333,8
USG-eeedf89a,CUST-bb534b54,2025-09-01,31,1244,311,4
USG-f4a8cdf0,CUST-bb534b54,2025-10-01,30,1204,301,7
USG-0f34b18a,CUST-bb534b54,2025-11-01,34,1700,340,8
USG-0262bf14,CUST-bb534b54,2025-12-01,35,1420,355,9
USG-3bf633e0,CUST-bb534b54,2026-01-01,24,496,248,5
USG-1b473cef,CUST-bb534b54,2026-02-01,34,1041,347,2
USG-648611bb,CUST-bb534b54,2026-03-01,31,1555,311,8
USG-ae5d5996,CUST-bb534b54,2026-04-01,25,516,258,9
USG-e50d673f,CUST-8f218ce4,2024-07-01,29,1180,295,7
USG-c1c7f0fb,CUST-8f218ce4,2024-08-01,33,1356,339,7
USG-cbc7164c,CUST-8f218ce4,2024-09-01,32,1300,325,1
USG-d04604a3,CUST-8f218ce4,2024-10-01,32,325,325,10
USG-c072df7d,CUST-8f218ce4,2024-11-01,25,512,256,6
USG-8123325c,CUST-8f218ce4,2024-12-01,26,783,261,3
USG-60fcd344,CUST-8f218ce4,2025-01-01,28,1410,282,4
USG-adf6ea70,CUST-8f218ce4,2025-02-01,25,1020,255,10
USG-12945850,CUST-8f218ce4,2025-03-01,30,301,301,9
USG-8d28cd24,CUST-8f218ce4,2025-04-01,33,1348,337,8
USG-c50da087,CUST-8f218ce4,2025-05-01,28,280,280,1
USG-fbd49a2f,CUST-8f218ce4,2025-06-01,31,1268,317,4
USG-1ab3d17a,CUST-8f218ce4,2025-07-01,33,1685,337,7
USG-21bf6652,CUST-8f218ce4,2025-08-01,30,900,300,5
USG-e2eb195e,CUST-8f218ce4,2025-09-01,33,1344,336,8
USG-1c19966c,CUST-8f218ce4,2025-10-01,35,352,352,5
USG-b56618f9,CUST-8f218ce4,2025-11-01,24,980,245,8
USG-7a42b6d9,CUST-8f218ce4,2025-12-01,35,355,355,3
USG-dffdf612,CUST-8f218ce4,2026-01-01,35,358,358,2
USG-4ce2a63b,CUST-8f218ce4,2026-02-01,28,855,285,5
USG-1cdc91b0,CUST-8f218ce4,2026-03-01,1,12,4,1
USG-9c9d1fc1,CUST-8f218ce4,2026-04-01,1,25,5,10
USG-0d881715,CUST-d9f83ad8,2024-09-01,46,1864,466,6
USG-c527061c,CUST-d9f83ad8,2024-10-01,39,1564,391,4
USG-32dce60d,CUST-d9f83ad8,2024-11-01,45,1371,457,9
USG-31553bc3,CUST-d9f83ad8,2024-12-01,41,1248,416,6
USG-8e8d09ca,CUST-d9f83ad8,2025-01-01,49,1988,497,7
USG-330219ff,CUST-d9f83ad8,2025-02-01,54,2160,540,4
USG-dce21c39,CUST-d9f83ad8,2025-03-01,41,1233,411,5
USG-79f23cb4,CUST-d9f83ad8,2025-04-01,54,545,545,6
USG-523541e3,CUST-d9f83ad8,2025-05-01,37,1860,372,6
USG-95dee6eb,CUST-d9f83ad8,2025-06-01,54,541,541,8
USG-2fe61e4a,CUST-d9f83ad8,2025-07-01,39,1584,396,3
USG-f2600a9f,CUST-d9f83ad8,2025-08-01,46,928,464,8
USG-644fe99b,CUST-d9f83ad8,2025-09-01,43,1314,438,9
USG-79c031ce,CUST-d9f83ad8,2025-10-01,52,2112,528,1
USG-a8b0de2d,CUST-d9f83ad8,2025-11-01,54,2705,541,10
USG-f5134d2d,CUST-d9f83ad8,2025-12-01,54,1098,549,7
USG-9947a743,CUST-d9f83ad8,2026-01-01,51,517,517,4
USG-16327d6a,CUST-d9f83ad8,2026-02-01,44,1768,442,10
USG-7813104a,CUST-d9f83ad8,2026-03-01,46,932,466,8
USG-d0717ed7,CUST-d9f83ad8,2026-04-01,44,1341,447,5
USG-c7875024,CUST-109e77ec,2024-07-01,24,1240,248,5
USG-4aaa9bfb,CUST-109e77ec,2024-08-01,25,753,251,1
USG-533ab23a,CUST-109e77ec,2024-09-01,23,940,235,10
USG-95a6b834,CUST-109e77ec,2024-10-01,32,323,323,7
USG-bdd0d979,CUST-109e77ec,2024-11-01,26,1076,269,8
USG-6c332189,CUST-109e77ec,2024-12-01,32,1312,328,9
USG-d071beb1,CUST-109e77ec,2025-01-01,25,774,258,8
USG-61e05cc9,CUST-109e77ec,2025-02-01,24,720,240,10
USG-ba8a8b5c,CUST-109e77ec,2025-03-01,34,1710,342,2
USG-b365cb5e,CUST-109e77ec,2025-04-01,27,1092,273,10
USG-4bad1369,CUST-109e77ec,2025-05-01,26,1064,266,3
USG-d224c90d,CUST-109e77ec,2025-06-01,26,536,268,6
USG-189be367,CUST-109e77ec,2025-07-01,23,928,232,10
USG-0735e4a6,CUST-109e77ec,2025-08-01,23,948,237,10
USG-079cf9b0,CUST-109e77ec,2025-09-01,28,283,283,8
USG-c51d37c9,CUST-109e77ec,2025-10-01,30,600,300,4
USG-964d0b73,CUST-109e77ec,2025-11-01,23,234,234,1
USG-ab8f73a0,CUST-109e77ec,2025-12-01,28,576,288,4
USG-94659622,CUST-109e77ec,2026-01-01,31,945,315,10
USG-f6ce363c,CUST-109e77ec,2026-02-01,23,460,230,8
USG-999687c7,CUST-109e77ec,2026-03-01,1,4,2,3
USG-e5e75c42,CUST-109e77ec,2026-04-01,1,15,3,3
USG-ee4bc8f9,CUST-63ac8475,2025-04-01,44,2210,442,5
USG-fd47352a,CUST-63ac8475,2025-05-01,33,333,333,2
USG-3952c9ad,CUST-63ac8475,2025-06-01,42,2145,429,6
USG-33d8c68b,CUST-63ac8475,2025-07-01,46,2310,462,2
USG-cc9bc268,CUST-63ac8475,2025-08-01,33,674,337,10
USG-edbf7a55,CUST-63ac8475,2025-09-01,45,1812,453,5
USG-fed946c2,CUST-63ac8475,2025-10-01,32,324,324,2
USG-f46179dd,CUST-63ac8475,2025-11-01,40,2020,404,8
USG-caa27145,CUST-63ac8475,2025-12-01,47,476,476,5
USG-6bb267d6,CUST-63ac8475,2026-01-01,38,1161,387,10
USG-bea8a001,CUST-63ac8475,2026-02-01,37,373,373,3
USG-b1cefd0f,CUST-63ac8475,2026-03-01,1,0,0,4
USG-3830f4fd,CUST-63ac8475,2026-04-01,1,4,4,6
USG-96c18de5,CUST-dd2f1b08,2025-08-01,37,1500,375,7
USG-00ee1faa,CUST-dd2f1b08,2025-09-01,33,1008,336,3
USG-259d0923,CUST-dd2f1b08,2025-10-01,28,843,281,4
USG-2ba4004c,CUST-dd2f1b08,2025-11-01,32,650,325,8
USG-05690730,CUST-dd2f1b08,2025-12-01,29,897,299,3
USG-39c1c409,CUST-dd2f1b08,2026-01-01,32,963,321,7
USG-00b7daa8,CUST-dd2f1b08,2026-02-01,28,1140,285,4
USG-a549cb7e,CUST-dd2f1b08,2026-03-01,29,1465,293,6
USG-3f5e7f34,CUST-dd2f1b08,2026-04-01,26,522,261,1
USG-5901e810,CUST-cef7fcc3,2025-07-01,50,1018,509,8
USG-d3f6ab2e,CUST-cef7fcc3,2025-08-01,42,844,422,2
USG-e4477a59,CUST-cef7fcc3,2025-09-01,51,2555,511,4
USG-27556c4d,CUST-cef7fcc3,2025-10-01,48,1920,480,3
USG-a7309dbd,CUST-cef7fcc3,2025-11-01,40,1206,402,6
USG-8c369520,CUST-cef7fcc3,2025-12-01,37,1500,375,8
USG-a092c677,CUST-cef7fcc3,2026-01-01,44,894,447,5
USG-084eef18,CUST-cef7fcc3,2026-02-01,48,1464,488,9
USG-f73aa83c,CUST-cef7fcc3,2026-03-01,1,4,1,3
USG-bc77004a,CUST-cef7fcc3,2026-04-01,1,15,3,8
USG-1fddcb8c,CUST-6e298177,2026-04-01,43,2165,433,4
USG-b8f21f15,CUST-4f590e9e,2025-03-01,38,1930,386,10
USG-83c64bd0,CUST-4f590e9e,2025-04-01,43,2180,436,2
USG-f9fbbcef,CUST-4f590e9e,2025-05-01,43,2155,431,7
USG-dd31a22f,CUST-4f590e9e,2025-06-01,37,1880,376,8
USG-afe41b59,CUST-4f590e9e,2025-07-01,38,1524,381,9
USG-b4194ee6,CUST-4f590e9e,2025-08-01,36,1835,367,2
USG-5780647c,CUST-4f590e9e,2025-09-01,31,316,316,8
USG-1e77c3d2,CUST-4f590e9e,2025-10-01,36,732,366,10
USG-f4ecc0bf,CUST-4f590e9e,2025-11-01,36,1830,366,7
USG-9ecc92e6,CUST-4f590e9e,2025-12-01,35,1068,356,2
USG-2e707fb1,CUST-4f590e9e,2026-01-01,42,1688,422,4
USG-9015e854,CUST-4f590e9e,2026-02-01,31,1595,319,1
USG-9de77a80,CUST-4f590e9e,2026-03-01,32,987,329,1
USG-8b9d0f20,CUST-4f590e9e,2026-04-01,34,348,348,8
USG-a0881dd6,CUST-0cd64136,2026-04-01,1,0,0,2
USG-b1368706,CUST-43020db7,2024-11-01,8,240,80,4
USG-f77cb17f,CUST-43020db7,2024-12-01,8,172,86,8
USG-d98668ec,CUST-43020db7,2025-01-01,6,128,64,7
USG-dcf0e9a6,CUST-43020db7,2025-02-01,7,365,73,2
USG-8ded0825,CUST-43020db7,2025-03-01,7,284,71,4
USG-c16e8271,CUST-43020db7,2025-04-01,8,261,87,1
USG-526b67de,CUST-43020db7,2025-05-01,6,128,64,6
USG-ad062b31,CUST-43020db7,2025-06-01,6,68,68,2
USG-ba15c131,CUST-43020db7,2025-07-01,6,63,63,6
USG-29afbac1,CUST-43020db7,2025-08-01,7,234,78,7
USG-9f7bfad8,CUST-43020db7,2025-09-01,7,152,76,2
USG-a308ee7b,CUST-43020db7,2025-10-01,8,348,87,1
USG-780dbc1b,CUST-43020db7,2025-11-01,8,84,84,8
USG-5145740e,CUST-43020db7,2025-12-01,7,140,70,2
USG-090e56a4,CUST-43020db7,2026-01-01,9,360,90,6
USG-a4e47347,CUST-43020db7,2026-02-01,7,75,75,8
USG-2ae7cb23,CUST-43020db7,2026-03-01,9,93,93,3
USG-81b9e4d9,CUST-43020db7,2026-04-01,9,364,91,4
USG-a48d4c22,CUST-63eb06c9,2025-12-01,21,1070,214,8
USG-10b7e090,CUST-63eb06c9,2026-01-01,27,272,272,2
USG-969cd952,CUST-63eb06c9,2026-02-01,27,275,275,2
USG-8c58ed3d,CUST-63eb06c9,2026-03-01,25,771,257,10
USG-db0db1aa,CUST-63eb06c9,2026-04-01,21,420,210,2
USG-50503a2b,CUST-3500572a,2025-09-01,48,2420,484,10
USG-1ac99001,CUST-3500572a,2025-10-01,49,988,494,5
USG-9e3faa10,CUST-3500572a,2025-11-01,34,349,349,7
USG-f7d2751a,CUST-3500572a,2025-12-01,35,1795,359,7
USG-561817c0,CUST-3500572a,2026-01-01,40,2020,404,7
USG-8cce7733,CUST-3500572a,2026-02-01,50,506,506,3
USG-a14c2fd1,CUST-3500572a,2026-03-01,50,1512,504,2
USG-893effd4,CUST-3500572a,2026-04-01,51,1545,515,4
USG-57dd734d,CUST-b390d15e,2025-12-01,18,187,187,5
USG-22e83bde,CUST-b390d15e,2026-01-01,20,208,208,2
USG-e892121e,CUST-b390d15e,2026-02-01,20,208,208,1
USG-ba86f5a7,CUST-b390d15e,2026-03-01,21,651,217,1
USG-737f3bf1,CUST-b390d15e,2026-04-01,15,459,153,4
USG-a01b473d,CUST-ea55644d,2024-06-01,39,399,399,10
USG-1890fb98,CUST-ea55644d,2024-07-01,56,2835,567,7
USG-cedbdea0,CUST-ea55644d,2024-08-01,39,792,396,8
USG-fd125f68,CUST-ea55644d,2024-09-01,46,926,463,5
USG-f1bb850c,CUST-ea55644d,2024-10-01,53,2156,539,8
USG-04c8b0ae,CUST-ea55644d,2024-11-01,50,2008,502,1
USG-26303e68,CUST-ea55644d,2024-12-01,54,1644,548,9
USG-c6776be4,CUST-ea55644d,2025-01-01,54,1644,548,7
USG-82b496ae,CUST-ea55644d,2025-02-01,41,1656,414,6
USG-6c2aea96,CUST-ea55644d,2025-03-01,38,1161,387,3
USG-98c91260,CUST-ea55644d,2025-04-01,42,1680,420,5
USG-7f37832b,CUST-ea55644d,2025-05-01,53,2124,531,10
USG-d71eda09,CUST-ea55644d,2025-06-01,55,2770,554,7
USG-5b43e52b,CUST-ea55644d,2025-07-01,53,2124,531,6
USG-ae4cb618,CUST-ea55644d,2025-08-01,55,550,550,9
USG-5a10ab9a,CUST-ea55644d,2025-09-01,41,1664,416,2
USG-e6477f6a,CUST-ea55644d,2025-10-01,53,1614,538,9
USG-2b6ac41e,CUST-ea55644d,2025-11-01,49,493,493,7
USG-6cde1457,CUST-ea55644d,2025-12-01,39,1980,396,1
USG-b152c2b4,CUST-ea55644d,2026-01-01,56,2840,568,8
USG-da9a9b86,CUST-ea55644d,2026-02-01,51,1545,515,6
USG-794e2b7e,CUST-ea55644d,2026-03-01,56,561,561,9
USG-d7f89aac,CUST-ea55644d,2026-04-01,41,1672,418,9
USG-7af18df7,CUST-7ab81450,2024-06-01,23,699,233,1
USG-b4477e32,CUST-7ab81450,2024-07-01,18,555,185,2
USG-e3a460dc,CUST-7ab81450,2024-08-01,23,711,237,3
USG-2fb9b4f5,CUST-7ab81450,2024-09-01,21,645,215,3
USG-5c2c2baa,CUST-7ab81450,2024-10-01,22,900,225,1
USG-1664e91f,CUST-7ab81450,2024-11-01,20,207,207,6
USG-a296557f,CUST-7ab81450,2024-12-01,23,233,233,6
USG-c113bfc9,CUST-7ab81450,2025-01-01,23,462,231,8
USG-d6cccce7,CUST-7ab81450,2025-02-01,21,872,218,3
USG-2d95eaa5,CUST-7ab81450,2025-03-01,19,591,197,10
USG-3078e584,CUST-7ab81450,2025-04-01,24,964,241,1
USG-a6adeeda,CUST-7ab81450,2025-05-01,18,564,188,2
USG-acd6459c,CUST-7ab81450,2025-06-01,19,985,197,9
USG-ac6bf576,CUST-7ab81450,2025-07-01,17,346,173,1
USG-099b2a6a,CUST-7ab81450,2025-08-01,20,800,200,9
USG-e0429b2d,CUST-7ab81450,2025-09-01,17,170,170,1
USG-b324dbd9,CUST-7ab81450,2025-10-01,19,199,199,5
USG-b4c02262,CUST-7ab81450,2025-11-01,18,546,182,10
USG-e324a833,CUST-7ab81450,2025-12-01,20,404,202,10
USG-559ddba5,CUST-7ab81450,2026-01-01,22,900,225,7
USG-450a4b48,CUST-7ab81450,2026-02-01,19,197,197,1
USG-d92888d4,CUST-7ab81450,2026-03-01,1,6,2,2
USG-e957e45f,CUST-7ab81450,2026-04-01,1,3,3,6
USG-8dd0179e,CUST-e197c709,2024-05-01,2,92,23,7
USG-4679167c,CUST-e197c709,2024-06-01,2,92,23,6
USG-356b96f6,CUST-e197c709,2024-07-01,3,31,31,9
USG-4fdb99d2,CUST-e197c709,2024-08-01,3,33,33,8
USG-57b9b515,CUST-e197c709,2024-09-01,3,165,33,5
USG-29c47534,CUST-e197c709,2024-10-01,2,75,25,6
USG-51670cc8,CUST-e197c709,2024-11-01,2,108,27,2
USG-361af1dc,CUST-e197c709,2024-12-01,2,116,29,8
USG-03ddf20f,CUST-e197c709,2025-01-01,2,28,28,7
USG-ad8a9135,CUST-e197c709,2025-02-01,2,56,28,2
USG-4f63ff04,CUST-e197c709,2025-03-01,3,60,30,3
USG-d5815e48,CUST-e197c709,2025-04-01,2,58,29,5
USG-d11f10a6,CUST-e197c709,2025-05-01,2,29,29,5
USG-72982ef8,CUST-e197c709,2025-06-01,2,125,25,3
USG-68c075e4,CUST-e197c709,2025-07-01,2,48,24,8
USG-25bd8383,CUST-e197c709,2025-08-01,3,102,34,10
USG-16eb3564,CUST-e197c709,2025-09-01,2,56,28,4
USG-45a11e6c,CUST-e197c709,2025-10-01,2,112,28,5
USG-4e14eeb0,CUST-e197c709,2025-11-01,3,32,32,9
USG-79f3bd43,CUST-e197c709,2025-12-01,3,31,31,3
USG-fa2f2823,CUST-e197c709,2026-01-01,3,31,31,6
USG-3122275e,CUST-e197c709,2026-02-01,3,90,30,5
USG-e024d1cb,CUST-e197c709,2026-03-01,3,124,31,10
USG-670dcd9b,CUST-e197c709,2026-04-01,3,155,31,9
USG-9ea4b354,CUST-8ce306b3,2024-06-01,2,40,20,6
USG-68fd0ccd,CUST-8ce306b3,2024-07-01,2,52,26,1
USG-9f33acfe,CUST-8ce306b3,2024-08-01,2,96,24,2
USG-6ea50847,CUST-8ce306b3,2024-09-01,2,130,26,9
USG-2bd34f0a,CUST-8ce306b3,2024-10-01,1,57,19,8
USG-b859c062,CUST-8ce306b3,2024-11-01,2,27,27,2
USG-b105d6d7,CUST-8ce306b3,2024-12-01,2,54,27,1
USG-ecbdd7ec,CUST-8ce306b3,2025-01-01,2,104,26,4
USG-97b12291,CUST-8ce306b3,2025-02-01,2,46,23,6
USG-8bd4498d,CUST-8ce306b3,2025-03-01,2,140,28,6
