transaction_id,customer_id,subscription_id,amount,currency,status,transaction_date,payment_method
TXN-e48c97dd,CUST-f5997bdf,SUB-4fd3236c,49.0,USD,Success,2025-01-02,PayPal
TXN-52b05781,CUST-f5997bdf,SUB-4fd3236c,49.0,USD,Success,2025-02-02,Wire Transfer
TXN-80758dcf,CUST-f5997bdf,SUB-4fd3236c,49.0,USD,Failed,2025-03-02,Wire Transfer
TXN-24d1687d,CUST-f5997bdf,SUB-4fd3236c,49.0,USD,Success,2025-04-02,Wire Transfer
TXN-b733b54a,CUST-f5997bdf,SUB-4fd3236c,49.0,USD,Success,2025-05-02,Credit Card
TXN-85d691c2,CUST-f5997bdf,SUB-4fd3236c,49.0,USD,Success,2025-06-02,PayPal
TXN-7ab131fe,CUST-f5997bdf,SUB-4fd3236c,49.0,USD,Success,2025-07-02,PayPal
TXN-0cb338fc,CUST-f5997bdf,SUB-4fd3236c,49.0,USD,Success,2025-08-02,Wire Transfer
TXN-1f397767,CUST-f5997bdf,SUB-4fd3236c,49.0,USD,Success,2025-09-02,PayPal
TXN-984df88e,CUST-f5997bdf,SUB-4fd3236c,49.0,USD,Success,2025-10-02,Credit Card
TXN-3f39c38d,CUST-f5997bdf,SUB-4fd3236c,49.0,USD,Success,2025-11-02,Wire Transfer
TXN-a90e96f0,CUST-f5997bdf,SUB-4fd3236c,49.0,USD,Success,2025-12-02,Wire Transfer
TXN-8bcc8fc7,CUST-f5997bdf,SUB-4fd3236c,49.0,USD,Success,2026-01-02,Wire Transfer
TXN-1bd475bd,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2024-07-17,Credit Card
TXN-589c1ae5,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2024-08-17,Wire Transfer
TXN-5f7f5f96,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2024-09-17,Wire Transfer
TXN-4ad4a114,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2024-10-17,Wire Transfer
TXN-18361661,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2024-11-17,Wire Transfer
TXN-3fc297c7,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2024-12-17,PayPal
TXN-3bb41e69,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2025-01-17,Wire Transfer
TXN-fcd4445f,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2025-02-17,Credit Card
TXN-5470c6cd,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2025-03-17,Wire Transfer
TXN-a20205d2,CUST-69715244,SUB-8b44f5f9,49.0,USD,Failed,2025-04-17,Wire Transfer
TXN-c5c70df5,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2025-05-17,PayPal
TXN-6c882fff,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2025-06-17,Wire Transfer
TXN-2ed0dd97,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2025-07-17,PayPal
TXN-7c7fd515,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2025-08-17,Credit Card
TXN-20bcff9d,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2025-09-17,PayPal
TXN-95428687,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2025-10-17,Wire Transfer
TXN-b36852bf,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2025-11-17,Credit Card
TXN-f2dde59c,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2025-12-17,Wire Transfer
TXN-45a8c344,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2026-01-17,PayPal
TXN-612b2f76,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2026-02-17,Credit Card
TXN-d90b4dea,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2026-03-17,Credit Card
TXN-60ac8ef5,CUST-69715244,SUB-8b44f5f9,49.0,USD,Success,2026-04-17,PayPal
TXN-ab7402a3,CUST-bd0c49c4,SUB-9fe2341e,49.0,USD,Success,2025-03-09,PayPal
TXN-11b2c9b1,CUST-bd0c49c4,SUB-9fe2341e,49.0,USD,Success,2025-04-09,Credit Card
TXN-0ae4407e,CUST-bd0c49c4,SUB-9fe2341e,49.0,USD,Success,2025-05-09,Credit Card
TXN-e2cd7747,CUST-bd0c49c4,SUB-9fe2341e,49.0,USD,Success,2025-06-09,PayPal
TXN-7748ab3e,CUST-bd0c49c4,SUB-9fe2341e,49.0,USD,Success,2025-07-09,Wire Transfer
TXN-863b5111,CUST-bd0c49c4,SUB-9fe2341e,49.0,USD,Success,2025-08-09,Credit Card
TXN-65996fb7,CUST-bd0c49c4,SUB-9fe2341e,49.0,USD,Success,2025-09-09,PayPal
TXN-8960160b,CUST-bd0c49c4,SUB-9fe2341e,49.0,USD,Success,2025-10-09,Wire Transfer
TXN-e7ff11d3,CUST-bd0c49c4,SUB-9fe2341e,49.0,USD,Success,2025-11-09,Credit Card
TXN-6b1fb9a5,CUST-bd0c49c4,SUB-9fe2341e,49.0,USD,Success,2025-12-09,Credit Card
TXN-200308b0,CUST-bd0c49c4,SUB-9fe2341e,49.0,USD,Success,2026-01-09,PayPal
TXN-d30a1779,CUST-bd0c49c4,SUB-9fe2341e,49.0,USD,Success,2026-02-09,Wire Transfer
TXN-b9c338a8,CUST-bd0c49c4,SUB-9fe2341e,49.0,USD,Success,2026-03-09,Credit Card
TXN-396d8a1e,CUST-bd0c49c4,SUB-9fe2341e,49.0,USD,Success,2026-04-09,Wire Transfer
TXN-c8ee3f36,CUST-20ddc171,SUB-b8ef8663,49.0,USD,Success,2026-01-20,Wire Transfer
TXN-0f2c8c80,CUST-20ddc171,SUB-b8ef8663,49.0,USD,Success,2026-02-20,Credit Card
TXN-6ef5480b,CUST-20ddc171,SUB-b8ef8663,49.0,USD,Success,2026-03-20,Wire Transfer
TXN-0df30396,CUST-20ddc171,SUB-b8ef8663,49.0,USD,Success,2026-04-20,Credit Card
TXN-3c334183,CUST-a4399743,SUB-4a1167ea,49.0,USD,Success,2026-03-13,Wire Transfer
TXN-0332de01,CUST-a4399743,SUB-4a1167ea,49.0,USD,Success,2026-04-13,Credit Card
TXN-32821140,CUST-db7d2d34,SUB-729ba9a8,499.0,USD,Success,2025-03-18,PayPal
TXN-06d87847,CUST-db7d2d34,SUB-729ba9a8,499.0,USD,Success,2025-04-18,Credit Card
TXN-a5b347b4,CUST-db7d2d34,SUB-729ba9a8,499.0,USD,Success,2025-05-18,Credit Card
TXN-09b7f31b,CUST-db7d2d34,SUB-729ba9a8,499.0,USD,Success,2025-06-18,Credit Card
TXN-e72db587,CUST-db7d2d34,SUB-729ba9a8,499.0,USD,Success,2025-07-18,Wire Transfer
TXN-37df3656,CUST-db7d2d34,SUB-729ba9a8,499.0,USD,Success,2025-08-18,PayPal
TXN-a636483b,CUST-db7d2d34,SUB-729ba9a8,499.0,USD,Success,2025-09-18,Wire Transfer
TXN-bb2f8ba6,CUST-db7d2d34,SUB-729ba9a8,499.0,USD,Success,2025-10-18,Wire Transfer
TXN-507a9d97,CUST-db7d2d34,SUB-729ba9a8,499.0,USD,Success,2025-11-18,Credit Card
TXN-b45b01b2,CUST-db7d2d34,SUB-729ba9a8,499.0,USD,Success,2025-12-18,Wire Transfer
TXN-b3906c7c,CUST-db7d2d34,SUB-729ba9a8,499.0,USD,Success,2026-01-18,Credit Card
TXN-cbcd86aa,CUST-db7d2d34,SUB-729ba9a8,499.0,USD,Success,2026-02-18,PayPal
TXN-ec751baf,CUST-db7d2d34,SUB-729ba9a8,499.0,USD,Success,2026-03-18,Wire Transfer
TXN-cbe2a485,CUST-db7d2d34,SUB-729ba9a8,499.0,USD,Success,2026-04-18,Wire Transfer
TXN-37dd9a5e,CUST-84b29d58,SUB-e626cca0,49.0,USD,Failed,2024-09-16,Wire Transfer
TXN-cfe70445,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2024-10-16,Credit Card
TXN-6afa8d7e,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2024-11-16,Credit Card
TXN-6fe62638,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2024-12-16,Wire Transfer
TXN-c5fdc5dc,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2025-01-16,Wire Transfer
TXN-2916ea9a,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2025-02-16,PayPal
TXN-7f611846,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2025-03-16,PayPal
TXN-7fa8873d,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2025-04-16,PayPal
TXN-c2865b31,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2025-05-16,PayPal
TXN-ca616428,CUST-84b29d58,SUB-e626cca0,49.0,USD,Failed,2025-06-16,PayPal
TXN-cb581023,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2025-07-16,Credit Card
TXN-c5768a22,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2025-08-16,PayPal
TXN-2b311de0,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2025-09-16,PayPal
TXN-8aca07bb,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2025-10-16,Wire Transfer
TXN-b13cf961,CUST-84b29d58,SUB-e626cca0,49.0,USD,Failed,2025-11-16,Credit Card
TXN-0909ef74,CUST-84b29d58,SUB-e626cca0,49.0,USD,Failed,2025-12-16,PayPal
TXN-57953c24,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2026-01-16,PayPal
TXN-b7b220c8,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2026-02-16,PayPal
TXN-2c94ee69,CUST-84b29d58,SUB-e626cca0,49.0,USD,Success,2026-03-16,Wire Transfer
TXN-b240b8f4,CUST-84b29d58,SUB-e626cca0,49.0,USD,Failed,2026-04-16,Wire Transfer
TXN-430c97da,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2024-12-16,Wire Transfer
TXN-a808a0f6,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2025-01-16,PayPal
TXN-fbac295f,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2025-02-16,Wire Transfer
TXN-bcb1f7d7,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2025-03-16,PayPal
TXN-885270b8,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2025-04-16,Credit Card
TXN-5cb23ee8,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2025-05-16,PayPal
TXN-e9071f26,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2025-06-16,Wire Transfer
TXN-a3d62e2e,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2025-07-16,Credit Card
TXN-6a51b4ef,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2025-08-16,PayPal
TXN-4c8b7157,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2025-09-16,Credit Card
TXN-0d028d8a,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2025-10-16,Credit Card
TXN-7e833c73,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2025-11-16,Credit Card
TXN-89674383,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2025-12-16,PayPal
TXN-bd3863a7,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2026-01-16,Wire Transfer
TXN-c76edb60,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Refunded,2026-02-16,PayPal
TXN-a91feaa4,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2026-03-16,Wire Transfer
TXN-ce1d21ba,CUST-266acec6,SUB-3a2f6afc,199.0,USD,Success,2026-04-16,PayPal
TXN-40abc316,CUST-902687ad,SUB-ecbb22d6,199.0,USD,Success,2026-04-24,PayPal
TXN-cc7e7fe3,CUST-4f3967ed,SUB-353a6e55,199.0,USD,Success,2026-01-28,PayPal
TXN-770afce6,CUST-4f3967ed,SUB-353a6e55,199.0,USD,Success,2026-02-28,Wire Transfer
TXN-9cbbcb78,CUST-4f3967ed,SUB-353a6e55,199.0,USD,Success,2026-03-28,PayPal
TXN-02efeaf2,CUST-1910985a,SUB-76047336,49.0,USD,Success,2025-06-16,Credit Card
TXN-6559609c,CUST-1910985a,SUB-76047336,49.0,USD,Success,2025-07-16,PayPal
TXN-a0717209,CUST-1910985a,SUB-76047336,49.0,USD,Success,2025-08-16,Credit Card
TXN-6d489613,CUST-1910985a,SUB-76047336,49.0,USD,Success,2025-09-16,Wire Transfer
TXN-2f691882,CUST-1910985a,SUB-76047336,49.0,USD,Success,2025-10-16,Wire Transfer
TXN-3f17cf2a,CUST-1910985a,SUB-76047336,49.0,USD,Success,2025-11-16,PayPal
TXN-74f07689,CUST-1910985a,SUB-76047336,49.0,USD,Success,2025-12-16,PayPal
TXN-54785237,CUST-1910985a,SUB-76047336,49.0,USD,Success,2026-01-16,PayPal
TXN-75af2831,CUST-1910985a,SUB-76047336,49.0,USD,Success,2026-02-16,Credit Card
TXN-e6f79e9a,CUST-1910985a,SUB-76047336,49.0,USD,Success,2026-03-16,Wire Transfer
TXN-a4270a1a,CUST-1910985a,SUB-76047336,49.0,USD,Success,2026-04-16,Credit Card
TXN-ebbce810,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2025-01-01,Credit Card
TXN-4c1a7f67,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2025-02-01,PayPal
TXN-81d2c56a,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2025-03-01,PayPal
TXN-0d90786c,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2025-04-01,Credit Card
TXN-288cf314,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2025-05-01,Credit Card
TXN-e8459cbf,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2025-06-01,PayPal
TXN-53153cb1,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2025-07-01,PayPal
TXN-1e5b84c8,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2025-08-01,Credit Card
TXN-f9c3527d,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Failed,2025-09-01,PayPal
TXN-542263d7,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2025-10-01,PayPal
TXN-f0011cd8,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2025-11-01,Credit Card
TXN-5b634a99,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2025-12-01,Credit Card
TXN-9614bb77,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2026-01-01,Wire Transfer
TXN-fc29489f,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2026-02-01,Credit Card
TXN-ac284ad9,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2026-03-01,PayPal
TXN-59871613,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2026-04-01,Credit Card
TXN-c7ad08bf,CUST-4a5fa8e4,SUB-c93be38b,499.0,USD,Success,2026-05-01,Credit Card
TXN-54e17276,CUST-6ed517d4,SUB-daec95fd,49.0,USD,Success,2025-05-27,Credit Card
TXN-03f34b8a,CUST-6ed517d4,SUB-daec95fd,49.0,USD,Success,2025-06-27,Wire Transfer
TXN-b5804e79,CUST-6ed517d4,SUB-daec95fd,49.0,USD,Success,2025-07-27,Wire Transfer
TXN-da74103b,CUST-6ed517d4,SUB-daec95fd,49.0,USD,Success,2025-08-27,PayPal
TXN-d969640b,CUST-6ed517d4,SUB-daec95fd,49.0,USD,Success,2025-09-27,Wire Transfer
TXN-e0e96281,CUST-6ed517d4,SUB-daec95fd,49.0,USD,Success,2025-10-27,Credit Card
TXN-f24a8e63,CUST-6ed517d4,SUB-daec95fd,49.0,USD,Success,2025-11-27,Wire Transfer
TXN-c38b8bfb,CUST-6ed517d4,SUB-daec95fd,49.0,USD,Success,2025-12-27,Credit Card
TXN-ca82547c,CUST-6ed517d4,SUB-daec95fd,49.0,USD,Success,2026-01-27,Wire Transfer
TXN-e4df2629,CUST-6ed517d4,SUB-daec95fd,49.0,USD,Success,2026-02-27,Wire Transfer
TXN-f88d2aae,CUST-6ed517d4,SUB-daec95fd,49.0,USD,Success,2026-03-27,Wire Transfer
TXN-8994c75c,CUST-6ed517d4,SUB-daec95fd,49.0,USD,Success,2026-04-27,Credit Card
TXN-eeab06b8,CUST-8836e401,SUB-813606e6,499.0,USD,Success,2025-11-27,Wire Transfer
TXN-9456a2ad,CUST-8836e401,SUB-813606e6,499.0,USD,Success,2025-12-27,Credit Card
TXN-012a3a40,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2024-11-08,Credit Card
TXN-376231e5,CUST-dfc641b7,SUB-944e3582,499.0,USD,Refunded,2024-12-08,PayPal
TXN-7f9154e6,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2025-01-08,Wire Transfer
TXN-bb583488,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2025-02-08,PayPal
TXN-d468cb18,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2025-03-08,PayPal
TXN-c3eac396,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2025-04-08,Credit Card
TXN-8d09c14f,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2025-05-08,Wire Transfer
TXN-24b97d07,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2025-06-08,Credit Card
TXN-db98c729,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2025-07-08,Credit Card
TXN-77559ef5,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2025-08-08,Wire Transfer
TXN-a31a95fa,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2025-09-08,Credit Card
TXN-d288c0cf,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2025-10-08,Wire Transfer
TXN-78378a42,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2025-11-08,Wire Transfer
TXN-7d235fe2,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2025-12-08,Credit Card
TXN-fa8d79f9,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2026-01-08,Credit Card
TXN-c48131f7,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2026-02-08,PayPal
TXN-32cc7f7b,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2026-03-08,Credit Card
TXN-d38caf5f,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2026-04-08,Wire Transfer
TXN-657ee115,CUST-dfc641b7,SUB-944e3582,499.0,USD,Success,2026-05-08,PayPal
TXN-7133dbec,CUST-7d544c56,SUB-4ea445d5,499.0,USD,Success,2025-08-23,Wire Transfer
TXN-439033d7,CUST-7d544c56,SUB-4ea445d5,499.0,USD,Success,2025-09-23,PayPal
TXN-0a6de5b5,CUST-7d544c56,SUB-4ea445d5,499.0,USD,Success,2025-10-23,Credit Card
TXN-c7e9494b,CUST-7d544c56,SUB-4ea445d5,499.0,USD,Success,2025-11-23,Credit Card
TXN-c1a9b927,CUST-7d544c56,SUB-4ea445d5,499.0,USD,Success,2025-12-23,Credit Card
TXN-3e0c5bd1,CUST-45723bfd,SUB-549a110f,199.0,USD,Success,2025-07-14,Wire Transfer
TXN-de38ab3a,CUST-45723bfd,SUB-549a110f,199.0,USD,Success,2025-08-14,PayPal
TXN-04ae0afc,CUST-45723bfd,SUB-549a110f,199.0,USD,Success,2025-09-14,Wire Transfer
TXN-b96d0bdd,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2024-09-30,PayPal
TXN-4276b7be,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2024-10-30,Credit Card
TXN-5727ac19,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2024-11-30,Wire Transfer
TXN-6be2110a,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2024-12-30,Credit Card
TXN-703f7f42,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2025-01-30,Wire Transfer
TXN-b162c2a0,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2025-02-28,Credit Card
TXN-eb51b6d8,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2025-03-28,Wire Transfer
TXN-5e536af8,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2025-04-28,Wire Transfer
TXN-d6c21682,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2025-05-28,PayPal
TXN-87cdc3e6,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2025-06-28,Credit Card
TXN-27e3ce67,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2025-07-28,PayPal
TXN-6dae4f40,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2025-08-28,PayPal
TXN-0b739486,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2025-09-28,Credit Card
TXN-24120dea,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2025-10-28,Wire Transfer
TXN-e12f36bc,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2025-11-28,PayPal
TXN-dfbceff0,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Failed,2025-12-28,Credit Card
TXN-88987ded,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2026-01-28,Wire Transfer
TXN-8315cf81,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2026-02-28,PayPal
TXN-9c424105,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2026-03-28,PayPal
TXN-0c4aed36,CUST-f9a67dd6,SUB-63e69b00,49.0,USD,Success,2026-04-28,PayPal
TXN-615ea0ea,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2025-01-03,Wire Transfer
TXN-196af105,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2025-02-03,PayPal
TXN-da820f04,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2025-03-03,Wire Transfer
TXN-f94d46d7,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2025-04-03,PayPal
TXN-6a59e903,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2025-05-03,Credit Card
TXN-c365ec44,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2025-06-03,PayPal
TXN-637b139c,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2025-07-03,Credit Card
TXN-9c5ef6ab,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2025-08-03,Credit Card
TXN-047d9ce5,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2025-09-03,Credit Card
TXN-7ba4a5e8,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2025-10-03,Wire Transfer
TXN-b3b633d9,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2025-11-03,Credit Card
TXN-b6011c48,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2025-12-03,PayPal
TXN-0e718135,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2026-01-03,Wire Transfer
TXN-cf5ef8f2,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2026-02-03,Credit Card
TXN-9278570e,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2026-03-03,Wire Transfer
TXN-7a49b134,CUST-e79fcfa0,SUB-1f45ab93,49.0,USD,Success,2026-04-03,Wire Transfer
TXN-168e947f,CUST-ef3d008f,SUB-332f87da,199.0,USD,Success,2026-01-12,Wire Transfer
TXN-59353611,CUST-ef3d008f,SUB-332f87da,199.0,USD,Success,2026-02-12,PayPal
TXN-37c06015,CUST-ef3d008f,SUB-332f87da,199.0,USD,Success,2026-03-12,Credit Card
TXN-abb739c7,CUST-ef3d008f,SUB-332f87da,199.0,USD,Success,2026-04-12,Wire Transfer
TXN-5476f3cd,CUST-ab71471c,SUB-2b656323,49.0,USD,Success,2025-01-23,Wire Transfer
TXN-1bd849d6,CUST-ab71471c,SUB-2b656323,49.0,USD,Success,2025-02-23,Wire Transfer
TXN-9158bde2,CUST-ab71471c,SUB-2b656323,49.0,USD,Success,2025-03-23,Credit Card
TXN-d6f73379,CUST-ab71471c,SUB-2b656323,49.0,USD,Success,2025-04-23,Wire Transfer
TXN-9f550cd8,CUST-ab71471c,SUB-2b656323,49.0,USD,Success,2025-05-23,Wire Transfer
TXN-aec97a66,CUST-ab71471c,SUB-2b656323,49.0,USD,Success,2025-06-23,PayPal
TXN-c0bec114,CUST-ab71471c,SUB-2b656323,49.0,USD,Success,2025-07-23,Credit Card
TXN-f8d569d3,CUST-ab71471c,SUB-2b656323,49.0,USD,Success,2025-08-23,PayPal
TXN-1c5fe40b,CUST-ab71471c,SUB-2b656323,49.0,USD,Success,2025-09-23,Credit Card
TXN-98d69132,CUST-ab71471c,SUB-2b656323,49.0,USD,Success,2025-10-23,Credit Card
TXN-c5d84c8c,CUST-ab71471c,SUB-2b656323,49.0,USD,Failed,2025-11-23,Credit Card
TXN-a3d8d8b3,CUST-ab71471c,SUB-2b656323,49.0,USD,Success,2025-12-23,PayPal
TXN-729e7bae,CUST-ab71471c,SUB-2b656323,49.0,USD,Success,2026-01-23,PayPal
TXN-0618d31a,CUST-ab71471c,SUB-2b656323,49.0,USD,Success,2026-02-23,PayPal
TXN-09f0c659,CUST-ab71471c,SUB-2b656323,49.0,USD,Failed,2026-03-23,PayPal
TXN-cfc78eb1,CUST-ab71471c,SUB-2b656323,49.0,USD,Success,2026-04-23,Wire Transfer
TXN-8957d192,CUST-812f97b4,SUB-ce6bf337,499.0,USD,Success,2025-09-25,Wire Transfer
TXN-cd068a8e,CUST-812f97b4,SUB-ce6bf337,499.0,USD,Success,2025-10-25,Wire Transfer
TXN-b4581bc9,CUST-812f97b4,SUB-ce6bf337,499.0,USD,Success,2025-11-25,Credit Card
TXN-80b61f45,CUST-812f97b4,SUB-ce6bf337,499.0,USD,Success,2025-12-25,Wire Transfer
TXN-f9aaf9e4,CUST-812f97b4,SUB-ce6bf337,499.0,USD,Success,2026-01-25,Credit Card
TXN-dbe909ce,CUST-812f97b4,SUB-ce6bf337,499.0,USD,Success,2026-02-25,PayPal
TXN-b75d80ab,CUST-812f97b4,SUB-ce6bf337,499.0,USD,Success,2026-03-25,Credit Card
TXN-161d2182,CUST-86f8e6ec,SUB-c4638f57,49.0,USD,Success,2024-10-02,Credit Card
TXN-109f3a37,CUST-86f8e6ec,SUB-c4638f57,49.0,USD,Success,2024-11-02,Wire Transfer
TXN-3c165088,CUST-86f8e6ec,SUB-c4638f57,49.0,USD,Success,2024-12-02,PayPal
TXN-24b542d9,CUST-86f8e6ec,SUB-c4638f57,49.0,USD,Success,2025-01-02,PayPal
TXN-70fea3c4,CUST-86f8e6ec,SUB-c4638f57,49.0,USD,Success,2025-02-02,Wire Transfer
TXN-d8620c16,CUST-86f8e6ec,SUB-c4638f57,49.0,USD,Success,2025-03-02,PayPal
TXN-15825c71,CUST-86f8e6ec,SUB-c4638f57,49.0,USD,Success,2025-04-02,PayPal
TXN-0ff0e1a0,CUST-86f8e6ec,SUB-c4638f57,49.0,USD,Success,2025-05-02,PayPal
TXN-57c70bee,CUST-86f8e6ec,SUB-c4638f57,49.0,USD,Success,2025-06-02,Wire Transfer
TXN-efbed324,CUST-86f8e6ec,SUB-c4638f57,49.0,USD,Success,2025-07-02,PayPal
TXN-61aaeb93,CUST-86f8e6ec,SUB-c4638f57,49.0,USD,Success,2025-08-02,Credit Card
TXN-18f8dec4,CUST-86f8e6ec,SUB-c4638f57,49.0,USD,Success,2025-09-02,Credit Card
