customer_id,risk_score,risk_band,drivers,revenue_at_risk,explanation,run_id,generated_at
CUST-3E05CD90,0.6000000000000001,High,Failed Payments | High Support Burden,49.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9159D16E,0.6000000000000001,High,Failed Payments | High Support Burden,499.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-26DC1040,0.4,High,Failed Payments,49.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2292200D,0.6000000000000001,High,Failed Payments | High Support Burden,499.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-EF559426,0.4,High,Failed Payments,199.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5D016B5D,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6BC8E52A,0.4,High,Failed Payments,49.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6D33526C,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-045AC865,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-87FC0318,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-93BF0918,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-CA7A423D,0.6000000000000001,High,Failed Payments | High Support Burden,499.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-97C49B52,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-11AA14FE,0.4,High,Low NPS | High Support Burden,0.0,"Risk drivers: Low NPS, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-CD80B6B8,0.4,High,Failed Payments,1999.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2B34ED91,0.4,High,Failed Payments,49.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-82912875,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C704BE9E,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A029ECDA,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-48D3A313,0.6000000000000001,High,Failed Payments | High Support Burden,49.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-73F214C1,0.6000000000000001,High,Failed Payments | High Support Burden,49.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A5073E54,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7D94275F,0.6000000000000001,High,Failed Payments | High Support Burden,49.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-DE96727E,0.6000000000000001,High,Failed Payments | High Support Burden,199.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E09455CC,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-21B07CF0,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1F92FAAD,0.4,High,Failed Payments,0.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3E4B9B6B,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1B108E1B,0.4,High,Failed Payments,49.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-39D36631,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1A11366F,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FED89FC8,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AC0CC207,0.4,High,Failed Payments,499.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-028BDB79,0.4,High,Failed Payments,1999.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C25CC5F4,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E8279D9D,0.6000000000000001,High,Failed Payments | High Support Burden,199.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8C3FC43A,0.4,High,Failed Payments,49.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A414A6AB,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-89F6ABEE,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A3F851A8,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-EB04C4AA,0.6000000000000001,High,Failed Payments | High Support Burden,199.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0773E169,0.4,High,Low NPS | High Support Burden,199.0,"Risk drivers: Low NPS, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8EA5C91A,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D5DB0623,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-066C24E0,0.6000000000000001,High,Failed Payments | High Support Burden,1999.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D7B79556,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-334F67AA,0.4,High,Failed Payments,499.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-721E72D8,0.4,High,Failed Payments,499.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-93D8B932,0.4,High,Failed Payments,1999.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1CC7DCC2,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E7942B95,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2943BBEF,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-4D54F1F6,0.4,High,Failed Payments,499.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-42DCBD62,0.4,High,Failed Payments,49.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1B337326,0.6000000000000001,High,Failed Payments | High Support Burden,199.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3243CBC8,0.4,High,Failed Payments,499.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C1F8D4B3,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3A744262,0.4,High,Failed Payments,199.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E6686E8D,0.6000000000000001,High,Failed Payments | High Support Burden,1999.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-351CBAE8,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-264C668B,0.4,High,Failed Payments,499.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-805DE4CA,0.4,High,Failed Payments,49.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-423A59A6,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D43E11C3,0.4,High,Failed Payments,49.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-2F4072AC,0.6000000000000001,High,Failed Payments | High Support Burden,199.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6F9D98C6,0.4,High,Failed Payments,199.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3FD621DC,0.4,High,Failed Payments,499.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C7B2DE10,0.4,High,Failed Payments,499.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-28315F9A,0.6000000000000001,High,Failed Payments | High Support Burden,199.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-57E4370E,0.2,Medium,Low NPS,0.0,Risk drivers: Low NPS.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-B0740AB6,0.4,High,Failed Payments,499.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-762B2844,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6B4B9AD2,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C43C9206,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-873D3466,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F4E7A670,0.6000000000000001,High,Failed Payments | High Support Burden,49.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5A12BF2D,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-821F3A08,0.6000000000000001,High,Failed Payments | High Support Burden,49.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-13499CE3,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C41A21FB,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9A3CBDBC,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-B49B3E7D,0.4,High,Failed Payments,199.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AD828933,0.4,High,Failed Payments,49.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D5B45DF0,0.4,High,Failed Payments,1999.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F19B6F11,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-985B5E8F,0.4,High,Failed Payments,49.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A03897DD,0.6000000000000001,High,Low NPS | Failed Payments,499.0,"Risk drivers: Low NPS, Failed Payments.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8B7E955C,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3778E762,0.4,High,Low NPS | High Support Burden,49.0,"Risk drivers: Low NPS, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-68885BF7,0.6000000000000001,High,Failed Payments | High Support Burden,49.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F74901C8,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-41C17A40,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-DE625166,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-132D0CF8,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E4B81F90,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-EEF40069,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-899A273B,0.4,High,Failed Payments,1999.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0C19E931,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-58632B6B,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0BE8F5E3,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AEC391EA,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-BBA071F1,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-01BC75ED,0.6000000000000001,High,Failed Payments | High Support Burden,1999.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C2278C65,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F8C9A20A,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-261FD888,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-53C1AFF0,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E8409926,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9DC53DD1,0.4,High,Failed Payments,199.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-DF328102,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9C271DAE,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-51545B44,0.6000000000000001,High,Failed Payments | High Support Burden,199.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-54922716,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-96966D0F,0.4,High,Failed Payments,499.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F237688B,0.4,High,Low NPS | High Support Burden,0.0,"Risk drivers: Low NPS, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AA79D550,0.4,High,Failed Payments,199.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-EFF49D01,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-83469B51,0.6000000000000001,High,Failed Payments | High Support Burden,49.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A77F16CF,0.6000000000000001,High,Failed Payments | High Support Burden,49.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-0B726B5E,0.2,Medium,Low NPS,0.0,Risk drivers: Low NPS.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-34D6D2FC,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7B9EA16F,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7200BDA9,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7BA7B045,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-02795323,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3AAB962C,0.4,High,Failed Payments,49.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A8769B33,0.4,High,Failed Payments,1999.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-EF9AAB7E,0.4,High,Failed Payments,0.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AEDA0548,0.6000000000000001,High,Failed Payments | High Support Burden,49.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-CADCB386,0.6000000000000001,High,Low NPS | Failed Payments,49.0,"Risk drivers: Low NPS, Failed Payments.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-60D1D6E7,0.4,High,Failed Payments,49.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-7E1D3FBD,0.2,Medium,Low NPS,0.0,Risk drivers: Low NPS.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F546D9D4,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AE35EDC9,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C7DDEB12,0.4,High,Failed Payments,49.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-B15D2C8B,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-92FE1455,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8E97CD3D,0.4,High,Failed Payments,499.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-579AA5E4,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FBAC914A,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-252A3582,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-F15194D8,0.6000000000000001,High,Failed Payments | High Support Burden,499.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6CE2806C,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A3C1AEB9,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-5CD5D6B1,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-4477867E,0.6000000000000001,High,Failed Payments | High Support Burden,0.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-468723D1,0.6000000000000001,High,Failed Payments | High Support Burden,499.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-BBAAB634,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9E66AF0B,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6A305105,0.6000000000000001,High,Failed Payments | High Support Burden,499.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D3B83A39,0.6000000000000001,High,Failed Payments | High Support Burden,49.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-FA783CE2,0.6000000000000001,High,Failed Payments | High Support Burden,49.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D71AB697,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-84F538A3,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6F08F5F4,0.6000000000000001,High,Failed Payments | High Support Burden,49.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C3A5837A,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A1225201,0.4,High,Failed Payments,1999.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-9151C75D,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-ECC6CCCB,0.6000000000000001,High,Failed Payments | High Support Burden,1999.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-1EB0BA5B,0.6000000000000001,High,Failed Payments | High Support Burden,499.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-EF6B651B,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-91E171C7,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-4EAEE87F,0.4,High,Failed Payments,199.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E06B4A38,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8B6483EE,0.6000000000000001,High,Failed Payments | High Support Burden,199.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-A0A44022,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-6AFF6FB4,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-06F80977,0.4,High,Failed Payments,0.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-371D9454,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-00A15B8F,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C09AEF8D,0.4,High,Failed Payments,49.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-00B9E8F2,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-3B13D065,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-8EB2F7AA,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-AE21B411,0.4,High,Failed Payments,199.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-C3A9AADA,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-32764C4D,0.4,High,Failed Payments,499.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E3201234,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-D1D1B913,0.6000000000000001,High,Failed Payments | High Support Burden,0.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-E649C852,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-09941AB0,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-DE1F92E5,0.4,High,Failed Payments,199.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-287B7C45,0.4,High,Failed Payments,0.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-18771557,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-62140B8B,0.2,Medium,High Support Burden,0.0,Risk drivers: High Support Burden.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-95784656,0.6000000000000001,High,Failed Payments | High Support Burden,499.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-57D27240,0.0,Low,,0.0,No significant risk signals detected.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-219E1044,0.6000000000000001,High,Failed Payments | High Support Burden,199.0,"Risk drivers: Failed Payments, High Support Burden.",productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-BE2CE4A4,0.4,High,Failed Payments,199.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
CUST-B6D80CA7,0.4,High,Failed Payments,499.0,Risk drivers: Failed Payments.,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
