rule_id,recommendation_title,category,customer_id,segment,reason,affected_customers,estimated_revenue_impact,impact_score,confidence_level,confidence_weight,suggested_owner,evidence_source,priority_score,priority_band
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-269c8bb3,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-95921fac,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-1eaf0934,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-2f40beef,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: Critical. Drivers: Low NPS, Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-a5d80f22,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-e3d76283,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-32156fa6,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-ca4038c8,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-1db39510,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-b52b7229,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-1847564d,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-07c6a0ab,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-8f614fa8,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-53f0fd40,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-c4348b86,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-fb11a701,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-f7a162ca,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-3c8ebac5,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-8fae7682,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-8b95d79f,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-e1a510a8,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Low NPS, Failed Payments.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-e2e7fb0b,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Low NPS, Failed Payments.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-5cf11397,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-576a6834,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-7d29f900,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-b262c7e6,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Low NPS, Failed Payments.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-d6f2ff33,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-f0d03016,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-89733cd2,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-cd170a73,Enterprise,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-4472d4ec,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-348cdf22,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-bd82bffe,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-b69f751d,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-04c697df,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-26bfed01,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-b8b3c3da,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-a603701d,Enterprise,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-7b5782ab,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-5d59663c,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-e725748e,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-52d6f3c7,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-92011be6,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-aac04c27,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-220e7a26,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-1784946c,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-0f7f7063,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-6c89943a,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Low NPS, Failed Payments.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-24728d1d,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-194604c9,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-fbd59239,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-7bb8add6,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-1670f047,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-cf77f9ee,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-826334be,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-94124961,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-e9f0797f,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-ca6824c8,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-25484b8a,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-1872b077,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Low NPS, Failed Payments.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-073975b8,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-2f73616f,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-ae665b75,SMB,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-83f5d0f2,Startup,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",318.40000000000003,Medium
REC_004,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,CUST-52b5a324,Mid-Market,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,1,199.0,398.0,Medium,0.8,Customer Success Manager,Churn risk band: High. Drivers: Failed Payments.,318.40000000000003,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-1986c02d,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-d1e8f192,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,Churn risk band: High. Drivers: Failed Payments.,269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-838d92f2,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,Churn risk band: High. Drivers: Failed Payments.,269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-1fae17f0,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,Churn risk band: High. Drivers: Failed Payments.,269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-83b6174e,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-d9ee5046,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,Churn risk band: High. Drivers: Failed Payments.,269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-9dedf808,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-58bc0e3f,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-5d8454e6,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,Churn risk band: High. Drivers: Failed Payments.,269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-1aa37a90,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-ac63e218,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,Churn risk band: High. Drivers: Failed Payments.,269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-9be3ce11,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-c53c7f77,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,Churn risk band: High. Drivers: Failed Payments.,269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-2b5d13ff,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-406f53c7,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,Churn risk band: High. Drivers: Failed Payments.,269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-8996a7b1,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-f8c8366f,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,Churn risk band: High. Drivers: Failed Payments.,269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-a3aaca07,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,Churn risk band: High. Drivers: Failed Payments.,269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-72e13ca0,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,Churn risk band: High. Drivers: Failed Payments.,269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-90a27133,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,Churn risk band: High. Drivers: Failed Payments.,269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-1aa9bb8a,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-e3b9afa6,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,Churn risk band: High. Drivers: Failed Payments.,269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-11765a63,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,Churn risk band: High. Drivers: Failed Payments.,269.46,Medium
REC_003,SMB Re-engagement Offer — High Churn Risk,retention,CUST-1b7f7730,SMB,Send personalised in-app re-engagement campaign with 15% discount for 3-month commitment. Follow up with feature tutorial email sequence.,1,499.0,449.09999999999997,Medium,0.6,Marketing Automation,"Churn risk band: High. Drivers: Failed Payments, High Support Burden.",269.46,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-24d7d2ff,Startup,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,147.0,279.3,High,0.95,Billing Automation,3 failed transaction(s) totalling $147.00.,265.335,Medium
REC_002,Automated Payment Recovery — Failed Transaction,billing_recovery,CUST-2948ba10,Startup,"Trigger dunning sequence: retry payment after 3 days, send payment update email after 5 days, escalate to CSM after 10 days.",1,147.0,279.3,High,0.95,Billing Automation,3 failed transaction(s) totalling $147.00.,265.335,Medium
